latitude,longitude,Units,Construction Year,Type,Area,Floors,Height
45.4903963,-73.5808622,1.0,1900.0,residential,181.0,2.0,15.0
45.52575419999999,-73.5886462,3.0,1926.0,residential,186.0,3.0,22.5
45.490334,-73.5809771,1.0,1900.0,residential,180.0,2.0,15.0
45.5255795,-73.58874870000002,6.0,1929.0,residential,264.0,3.0,22.5
45.4903529,-73.58105189999998,13.0,1957.0,residential,187.0,4.0,30.0
45.5255113,-73.58893409999997,7.0,1928.0,residential,308.0,3.0,22.5
45.4907798,-73.58111629999998,1.0,1910.0,residential,90.0,2.0,15.0
45.5253701,-73.5890177,4.0,1900.0,residential,721.0,3.0,22.5
45.4905423,-73.58051479999997,34.0,1900.0,residential,593.0,5.0,37.5
45.4904934,-73.5804392,1.0,1900.0,residential,198.0,2.0,15.0
45.525033,-73.58931899999997,3.0,1910.0,residential,171.0,3.0,22.5
45.5249052,-73.58936179999998,6.0,1900.0,residential,171.0,3.0,22.5
45.49041879999999,-73.5804194,1.0,1900.0,residential,198.0,2.0,15.0
45.4904373,-73.5803153,2.0,1900.0,Commercial,198.0,2.0,20.0
45.5248479,-73.58946479999999,1.0,1900.0,residential,171.0,2.0,15.0
45.49033529999999,-73.58026,1.0,1900.0,residential,198.0,2.0,15.0
45.524823,-73.589524,2.0,1900.0,residential,171.0,2.0,15.0
45.490332,-73.5801936,1.0,1900.0,residential,198.0,2.0,15.0
45.5247326,-73.5895475,3.0,1910.0,residential,208.0,3.0,22.5
45.49031780000001,-73.5800973,5.0,1910.0,residential,198.0,2.0,15.0
45.49022460000001,-73.5800198,1.0,1900.0,residential,197.0,2.0,15.0
45.524685,-73.589652,3.0,1900.0,residential,177.0,3.0,22.5
45.4902969,-73.57987490000002,1.0,1900.0,residential,197.0,2.0,15.0
45.52441029999999,-73.58983529999998,5.0,1900.0,residential,511.0,2.0,15.0
45.524305,-73.589913,3.0,1910.0,residential,256.0,3.0,22.5
45.49012090000001,-73.5798025,2.0,1900.0,residential,197.0,2.0,15.0
45.4901097,-73.57977319999998,3.0,1899.0,residential,211.0,2.0,15.0
45.491779,-73.5807945,270.0,1975.0,residential,2251.0,24.0,180.0
45.5186619,-73.59547719999998,2.0,1910.0,residential,174.0,2.0,15.0
45.4926348,-73.58184419999998,138.0,1958.0,residential,1231.0,8.0,60.0
45.4928682,-73.58151269999998,69.0,1956.0,residential,583.0,8.0,60.0
45.4927456,-73.58144519999998,2.0,1900.0,residential,150.0,2.0,15.0
45.492712,-73.58125600000002,2.0,1885.0,residential,123.0,2.0,15.0
45.4926167,-73.5812665,3.0,1885.0,residential,119.0,2.0,15.0
45.49457020000001,-73.57901070000001,4.0,1885.0,residential,185.0,4.0,30.0
45.4947386,-73.57939209999998,1.0,1982.0,residential,64.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,71.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,56.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,55.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,32.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,64.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,70.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,57.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,114.0,2.0,15.0
45.4947386,-73.57939209999998,1.0,1982.0,residential,57.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,64.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,70.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,58.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,58.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,57.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,57.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,64.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,70.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,58.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,58.0,1.0,7.5
45.4947386,-73.57939209999998,1.0,1982.0,residential,56.0,1.0,7.5
45.494838,-73.57894300000002,12.0,1885.0,residential,880.0,3.0,22.5
45.51470860000001,-73.5622046,2.0,1887.0,residential,292.0,3.0,22.5
45.51476450000001,-73.56226319999998,2.0,1875.0,residential,288.0,3.0,22.5
45.5148967,-73.56219829999998,1.0,1885.0,residential,290.0,3.0,22.5
45.5148556,-73.562432,2.0,1885.0,residential,290.0,3.0,22.5
45.51490560000001,-73.5625907,1.0,1875.0,residential,279.0,3.0,22.5
45.514974,-73.562761,2.0,1875.0,residential,290.0,3.0,22.5
45.51508370000001,-73.56277399999998,17.0,1885.0,residential,290.0,4.0,30.0
45.5150657,-73.5628316,2.0,1875.0,residential,290.0,4.0,30.0
45.5151066,-73.5631339,1.0,1875.0,residential,292.0,3.0,22.5
45.5151851,-73.56312780000002,1.0,1870.0,residential,290.0,3.0,22.5
45.51526629999999,-73.563435,2.0,1918.0,residential,516.0,3.0,22.5
45.51536,-73.563689,3.0,1900.0,residential,285.0,4.0,30.0
45.5154117,-73.5637033,1.0,1875.0,residential,285.0,4.0,30.0
45.5155216,-73.56387169999998,2.0,1875.0,residential,569.0,3.0,22.5
45.515524,-73.56395499999998,2.0,1950.0,residential,285.0,3.0,22.5
45.5155319,-73.5640713,6.0,1875.0,residential,285.0,4.0,30.0
45.515592,-73.564092,11.0,1927.0,residential,569.0,3.0,22.5
45.515714,-73.564356,3.0,1895.0,residential,285.0,4.0,30.0
45.515739,-73.5644282,3.0,1885.0,residential,285.0,3.0,22.5
45.5158203,-73.5646577,3.0,1875.0,residential,285.0,4.0,30.0
45.5158189,-73.5647019,12.0,1875.0,residential,285.0,1.0,7.5
45.51596019999999,-73.56490059999999,7.0,1875.0,residential,848.0,3.0,22.5
45.516262,-73.56566,6.0,1900.0,residential,192.0,3.0,22.5
45.516535,-73.5662743,3.0,1895.0,residential,186.0,2.0,15.0
45.516679,-73.566478,3.0,1900.0,residential,186.0,2.0,15.0
45.5167729,-73.56660529999998,2.0,1900.0,residential,186.0,2.0,15.0
45.5148971,-73.5589538,15.0,1870.0,residential,372.0,2.0,15.0
45.5145152,-73.5579461,98.0,1965.0,residential,942.0,10.0,75.0
45.51470700000001,-73.5574726,3.0,1925.0,residential,126.0,3.0,22.5
45.51471160000001,-73.55753670000001,1.0,1870.0,residential,151.0,2.0,15.0
45.5147653,-73.55760289999998,2.0,1870.0,residential,160.0,3.0,22.5
45.51658870000001,-73.5617074,1.0,1875.0,residential,287.0,3.0,22.5
45.516651,-73.56196200000002,13.0,1870.0,residential,572.0,3.0,22.5
45.517935,-73.56472,2.0,1885.0,residential,198.0,3.0,22.5
45.517943,-73.564819,3.0,1885.0,residential,200.0,3.0,22.5
45.5180565,-73.5649497,3.0,1885.0,residential,201.0,4.0,30.0
45.51815070000001,-73.5651132,3.0,1900.0,residential,198.0,3.0,22.5
45.518126,-73.56521599999998,3.0,1900.0,residential,195.0,3.0,22.5
45.518163,-73.56528899999998,3.0,1900.0,residential,201.0,3.0,22.5
45.518194,-73.56536799999998,9.0,1900.0,Commercial,201.0,3.0,30.0
45.4983778,-73.58120389999998,1.0,1927.0,residential,170.0,2.0,15.0
45.5181861,-73.5654891,1.0,1950.0,residential,373.0,2.0,15.0
45.4984227,-73.581799,1.0,1927.0,residential,169.0,2.0,15.0
45.4981814,-73.581402,1.0,1927.0,residential,241.0,2.0,15.0
45.518261,-73.565547,2.0,1870.0,residential,253.0,3.0,22.5
45.4979393,-73.58110920000001,1.0,1927.0,residential,186.0,2.0,15.0
45.5183621,-73.56556379999998,2.0,1900.0,residential,416.0,3.0,22.5
45.4979849,-73.5815997,1.0,1927.0,residential,183.0,2.0,15.0
45.49767689999999,-73.58137370000001,1.0,1927.0,residential,259.0,2.0,15.0
45.5184282,-73.56572179999998,10.0,1900.0,residential,345.0,3.0,22.5
45.4977885,-73.58179770000002,1.0,1927.0,residential,185.0,2.0,15.0
45.5184463,-73.5658038,6.0,1900.0,residential,690.0,3.0,22.5
45.497592,-73.5819954,1.0,1927.0,residential,183.0,2.0,15.0
45.497592,-73.5819954,1.0,1927.0,residential,258.0,2.0,15.0
45.5186333,-73.5656431,7.0,1900.0,residential,189.0,3.0,22.5
45.498615,-73.58192290000002,1.0,1954.0,residential,335.0,1.0,7.5
45.5186551,-73.56549629999998,2.0,1900.0,residential,189.0,3.0,22.5
45.49860839999999,-73.5819136,1.0,1954.0,residential,339.0,1.0,7.5
45.518606,-73.565433,2.0,1885.0,residential,189.0,3.0,22.5
45.498614,-73.58210600000002,1.0,1980.0,residential,338.0,2.0,15.0
45.518575,-73.56535199999998,1.0,1885.0,residential,189.0,3.0,22.5
45.5185406,-73.56534570000002,3.0,1885.0,residential,189.0,3.0,22.5
45.5184659,-73.56510999999998,4.0,1885.0,Commercial,378.0,3.0,30.0
45.5183398,-73.5649418,4.0,1885.0,residential,189.0,3.0,22.5
45.5183279,-73.564797,4.0,1885.0,residential,189.0,3.0,22.5
45.5178,-73.5637,4.0,1875.0,residential,189.0,3.0,22.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,66.0,1.0,7.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,103.0,1.0,7.5
45.517764,-73.563567,2.0,1885.0,residential,187.0,2.0,15.0
45.4987164,-73.58245620000002,1.0,1979.0,residential,78.0,1.0,7.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,77.0,1.0,7.5
45.5177296,-73.563459,14.0,1972.0,residential,187.0,3.0,22.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,107.0,5.0,37.5
45.51886210000001,-73.59518709999998,3.0,1910.0,residential,196.0,3.0,22.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,107.0,5.0,37.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,131.0,5.0,37.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,78.0,1.0,7.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,103.0,1.0,7.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,78.0,1.0,7.5
45.5189329,-73.595573,3.0,1910.0,residential,169.0,3.0,22.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,78.0,1.0,7.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,78.0,1.0,7.5
45.518881,-73.595612,12.0,1925.0,residential,338.0,3.0,22.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,94.0,1.0,7.5
45.51872789999999,-73.5956777,11.0,1913.0,residential,338.0,3.0,22.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,77.0,1.0,7.5
45.5186235,-73.5958325,6.0,1910.0,residential,169.0,3.0,22.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,78.0,1.0,7.5
45.5186171,-73.5960455,8.0,1915.0,residential,193.0,3.0,22.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,108.0,1.0,7.5
45.4987164,-73.58245620000002,1.0,1979.0,residential,107.0,1.0,7.5
45.51846370000001,-73.5960312,2.0,1900.0,residential,151.0,2.0,15.0
45.52528,-73.59021299999998,4.0,1910.0,residential,189.0,2.0,15.0
45.4987164,-73.58245620000002,1.0,1979.0,residential,78.0,1.0,7.5
45.5251603,-73.58997579999998,2.0,1900.0,residential,163.0,2.0,15.0
45.4987164,-73.58245620000002,1.0,1979.0,residential,94.0,1.0,7.5
45.52513099999999,-73.5898969,1.0,1900.0,residential,163.0,2.0,15.0
45.4987164,-73.58245620000002,1.0,1979.0,residential,88.0,1.0,7.5
45.525134,-73.5897763,1.0,1915.0,residential,163.0,2.0,15.0
45.4987164,-73.58245620000002,1.0,1979.0,residential,78.0,1.0,7.5
45.525053,-73.589737,2.0,1885.0,residential,163.0,2.0,15.0
45.4987164,-73.58245620000002,1.0,1979.0,residential,79.0,1.0,7.5
45.525028000000006,-73.58964900000002,1.0,1880.0,residential,163.0,2.0,15.0
45.498857,-73.5830004,1.0,1979.0,residential,72.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,46.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,73.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,48.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,63.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,48.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,62.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,35.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,64.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,40.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,73.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,56.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,63.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,40.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,63.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,48.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,90.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,48.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,65.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,55.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,63.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,47.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,63.0,1.0,7.5
45.5245739,-73.5912189,6.0,1929.0,residential,170.0,3.0,22.5
45.5247114,-73.59117409999998,3.0,1910.0,residential,280.0,3.0,22.5
45.498857,-73.5830004,1.0,1979.0,residential,71.0,1.0,7.5
45.524698,-73.59123919999998,3.0,1910.0,residential,300.0,3.0,22.5
45.498857,-73.5830004,1.0,1979.0,residential,48.0,1.0,7.5
45.5247597,-73.59100099999998,3.0,1910.0,residential,289.0,3.0,22.5
45.498857,-73.5830004,1.0,1979.0,residential,92.0,1.0,7.5
45.5248364,-73.5910083,3.0,1910.0,residential,240.0,3.0,22.5
45.498857,-73.5830004,1.0,1979.0,residential,56.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,63.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,48.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,54.0,1.0,7.5
45.498857,-73.5830004,1.0,1979.0,residential,55.0,1.0,7.5
45.5260964,-73.59008490000002,32.0,1963.0,residential,511.0,4.0,30.0
45.4991245,-73.583409,1.0,1979.0,residential,42.0,1.0,7.5
45.51769829999999,-73.5634503,2.0,1875.0,residential,187.0,3.0,22.5
45.4991245,-73.583409,1.0,1979.0,residential,68.0,1.0,7.5
45.4991245,-73.583409,1.0,1979.0,residential,72.0,1.0,7.5
45.5175974,-73.5633376,1.0,1875.0,Commercial,187.0,4.0,40.0
45.517582,-73.56322800000002,7.0,1875.0,Commercial,187.0,3.0,30.0
45.517523,-73.56317159999998,3.0,1875.0,residential,187.0,3.0,22.5
45.4991245,-73.583409,1.0,1979.0,residential,65.0,1.0,7.5
45.5175032,-73.5630946,4.0,1906.0,residential,187.0,3.0,22.5
45.4991245,-73.583409,1.0,1979.0,residential,71.0,1.0,7.5
45.51748300000001,-73.562966,3.0,1875.0,residential,156.0,3.0,22.5
45.4991245,-73.583409,1.0,1979.0,residential,41.0,1.0,7.5
45.5174016,-73.5628845,2.0,1875.0,residential,155.0,3.0,22.5
45.4991245,-73.583409,1.0,1979.0,residential,69.0,1.0,7.5
45.5173935,-73.56281290000003,8.0,1875.0,Commercial,156.0,3.0,30.0
45.4991245,-73.583409,1.0,1979.0,residential,67.0,1.0,7.5
45.517336,-73.5627502,5.0,1875.0,Commercial,156.0,3.0,30.0
45.4991245,-73.583409,1.0,1979.0,residential,71.0,1.0,7.5
45.4991245,-73.583409,1.0,1979.0,residential,79.0,1.0,7.5
45.4991245,-73.583409,1.0,1979.0,residential,65.0,1.0,7.5
45.517199,-73.562333,4.0,1885.0,residential,187.0,3.0,22.5
45.4991245,-73.583409,1.0,1979.0,residential,79.0,1.0,7.5
45.5171664,-73.5622518,6.0,1875.0,residential,187.0,4.0,30.0
45.4991245,-73.583409,1.0,1979.0,residential,41.0,1.0,7.5
45.517131,-73.56217590000001,12.0,1875.0,Commercial,187.0,4.0,40.0
45.4991245,-73.583409,1.0,1979.0,residential,68.0,1.0,7.5
45.5171125,-73.562095,13.0,1875.0,residential,187.0,4.0,30.0
45.517062,-73.56201800000002,12.0,1875.0,Commercial,187.0,4.0,40.0
45.4991245,-73.583409,1.0,1979.0,residential,63.0,1.0,7.5
45.51702,-73.561938,11.0,1875.0,Commercial,187.0,4.0,40.0
45.4991245,-73.583409,1.0,1979.0,residential,69.0,1.0,7.5
45.4991245,-73.583409,1.0,1979.0,residential,72.0,3.0,22.5
45.4991245,-73.583409,1.0,1979.0,residential,69.0,1.0,7.5
45.4991245,-73.583409,1.0,1979.0,residential,63.0,1.0,7.5
45.4991245,-73.583409,1.0,1979.0,residential,69.0,1.0,7.5
45.4991245,-73.583409,1.0,1979.0,residential,42.0,1.0,7.5
45.5167689,-73.56139999999998,12.0,1880.0,residential,187.0,3.0,22.5
45.4991245,-73.583409,1.0,1979.0,residential,62.0,1.0,7.5
45.4991245,-73.583409,1.0,1979.0,residential,69.0,1.0,7.5
45.4991245,-73.583409,1.0,1979.0,residential,65.0,1.0,7.5
45.4991245,-73.583409,1.0,1979.0,residential,69.0,1.0,7.5
45.4991245,-73.583409,1.0,1979.0,residential,43.0,1.0,7.5
45.4991245,-73.583409,1.0,1979.0,residential,69.0,1.0,7.5
45.4993484,-73.5838921,59.0,1957.0,residential,1243.0,13.0,97.5
45.5150295,-73.55745920000003,1.0,1870.0,residential,60.0,1.0,7.5
45.5004153,-73.5843739,1.0,1982.0,residential,125.0,1.0,7.5
45.5149143,-73.5573958,1.0,1870.0,residential,76.0,1.0,7.5
45.5004153,-73.5843739,1.0,1982.0,residential,102.0,1.0,7.5
45.5004153,-73.5843739,1.0,1982.0,residential,115.0,1.0,7.5
45.5149047,-73.55731379999997,7.0,1870.0,residential,180.0,3.0,22.5
45.5004153,-73.5843739,1.0,1982.0,residential,193.0,1.0,7.5
45.514877,-73.55724609999999,2.0,1885.0,residential,135.0,2.0,15.0
45.5004153,-73.5843739,1.0,1982.0,residential,120.0,1.0,7.5
45.5004153,-73.5843739,1.0,1982.0,residential,118.0,1.0,7.5
45.5004153,-73.5843739,1.0,1982.0,residential,103.0,1.0,7.5
45.5004153,-73.5843739,1.0,1982.0,residential,140.0,1.0,7.5
45.5004153,-73.5843739,1.0,1982.0,residential,154.0,1.0,7.5
45.5004153,-73.5843739,1.0,1982.0,residential,123.0,1.0,7.5
45.5004153,-73.5843739,1.0,1982.0,residential,135.0,1.0,7.5
45.5004153,-73.5843739,1.0,1982.0,residential,85.0,1.0,7.5
45.5151146,-73.5569403,1.0,1900.0,Commercial,272.0,3.0,30.0
45.5004153,-73.5843739,1.0,1982.0,residential,139.0,1.0,7.5
45.51515139999999,-73.55703419999998,8.0,1925.0,residential,244.0,3.0,22.5
45.5004153,-73.5843739,1.0,1982.0,residential,155.0,1.0,7.5
45.5152277,-73.5571762,3.0,1870.0,residential,144.0,3.0,22.5
45.5004153,-73.5843739,1.0,1982.0,residential,211.0,1.0,7.5
45.515395,-73.557638,1.0,1875.0,residential,96.0,2.0,15.0
45.515476,-73.55769430000002,1.0,1870.0,Commercial,96.0,3.0,30.0
45.51684570000001,-73.56072630000001,1.0,1875.0,residential,98.0,2.0,15.0
45.5004153,-73.5843739,1.0,1982.0,residential,131.0,1.0,7.5
45.516838,-73.56084,1.0,1875.0,residential,115.0,2.0,15.0
45.5004153,-73.5843739,1.0,1982.0,residential,153.0,1.0,7.5
45.516951,-73.56112890000001,8.0,1875.0,residential,149.0,3.0,22.5
45.5170379,-73.5611172,1.0,1882.0,residential,74.0,2.0,15.0
45.5171432,-73.5613193,1.0,1875.0,residential,110.0,2.0,15.0
45.517131,-73.561461,2.0,1875.0,residential,110.0,2.0,15.0
45.5173257,-73.56173729999998,4.0,1875.0,residential,220.0,3.0,22.5
45.51734099999999,-73.561944,3.0,1880.0,residential,110.0,3.0,22.5
45.5174013,-73.56195,3.0,1875.0,residential,110.0,3.0,22.5
45.51741699999999,-73.56207490000001,2.0,1875.0,residential,110.0,3.0,22.5
45.500377,-73.58394100000002,1.0,1982.0,residential,121.0,2.0,15.0
45.517455,-73.56215300000002,4.0,1870.0,residential,110.0,3.0,22.5
45.517484,-73.56223810000002,1.0,1875.0,residential,110.0,2.0,15.0
45.5175695,-73.5623574,3.0,1875.0,residential,92.0,2.0,15.0
45.517556,-73.562399,2.0,1875.0,residential,83.0,2.0,15.0
45.499545,-73.5833,1.0,1967.0,residential,120.0,2.0,15.0
45.499649,-73.583134,1.0,1967.0,residential,136.0,2.0,15.0
45.5175837,-73.5624505,1.0,1875.0,residential,83.0,2.0,15.0
45.49951,-73.5832231,1.0,1967.0,residential,116.0,2.0,15.0
45.5176048,-73.56252959999998,1.0,1875.0,residential,84.0,2.0,15.0
45.499474,-73.58314399999998,1.0,1967.0,residential,129.0,2.0,15.0
45.51766749999999,-73.5625558,1.0,1875.0,residential,110.0,2.0,15.0
45.499438,-73.583065,1.0,1967.0,residential,129.0,2.0,15.0
45.5177128,-73.56263100000002,2.0,1875.0,residential,110.0,2.0,15.0
45.499367,-73.58291700000002,1.0,1967.0,residential,116.0,2.0,15.0
45.4995883,-73.5835506,1.0,1967.0,residential,172.0,2.0,15.0
45.49959399999999,-73.58292890000001,1.0,1967.0,residential,152.0,2.0,15.0
45.5178125,-73.5628579,4.0,1875.0,residential,110.0,3.0,22.5
45.49956,-73.58285099999998,1.0,1967.0,residential,161.0,2.0,15.0
45.51782100000001,-73.56297599999998,2.0,1875.0,residential,110.0,2.0,15.0
45.517853,-73.56304399999998,2.0,1875.0,residential,110.0,2.0,15.0
45.499523,-73.582774,1.0,1967.0,residential,161.0,2.0,15.0
45.499454,-73.582616,1.0,1967.0,residential,163.0,2.0,15.0
45.499488,-73.58269299999998,1.0,1967.0,residential,161.0,2.0,15.0
45.5179868,-73.56325439999998,1.0,1875.0,residential,110.0,2.0,15.0
45.4992858,-73.582527,68.0,1964.0,residential,1196.0,12.0,90.0
45.4992318,-73.58213470000003,44.0,1969.0,residential,1301.0,4.0,30.0
45.51799399999999,-73.56339799999998,1.0,1875.0,residential,110.0,2.0,15.0
45.4988805,-73.582107,1.0,1923.0,residential,137.0,2.0,15.0
45.5180711,-73.5634736,1.0,1875.0,residential,110.0,2.0,15.0
45.4988728,-73.5817323,1.0,1923.0,residential,102.0,2.0,15.0
45.51814570000001,-73.56357829999997,5.0,1900.0,residential,177.0,2.0,15.0
45.499029,-73.58200699999998,1.0,1923.0,residential,102.0,2.0,15.0
45.499083,-73.58195599999998,1.0,1923.0,residential,102.0,2.0,15.0
45.518512,-73.5644219,1.0,1900.0,residential,109.0,2.0,15.0
45.4988092,-73.5820179,1.0,1923.0,residential,102.0,2.0,15.0
45.499182,-73.581867,1.0,1923.0,residential,102.0,2.0,15.0
45.499236,-73.58180290000001,1.0,1923.0,residential,112.0,2.0,15.0
45.49914310000001,-73.5817051,1.0,1923.0,residential,112.0,2.0,15.0
45.499074,-73.581611,1.0,1923.0,residential,103.0,2.0,15.0
45.49901999999999,-73.581662,1.0,1923.0,residential,103.0,2.0,15.0
45.5188274,-73.5650917,2.0,1885.0,residential,122.0,3.0,22.5
45.498966,-73.58171290000001,1.0,1923.0,residential,103.0,2.0,15.0
45.498912,-73.58176399999998,1.0,1923.0,residential,103.0,2.0,15.0
45.5188569,-73.56520499999998,1.0,1885.0,residential,122.0,3.0,22.5
45.4988185,-73.5815416,1.0,1923.0,residential,103.0,2.0,15.0
45.518893,-73.565282,1.0,1984.0,residential,122.0,3.0,22.5
45.4987915,-73.5818906,1.0,1923.0,residential,137.0,2.0,15.0
45.4987009,-73.58163359999998,1.0,1923.0,residential,137.0,2.0,15.0
45.4984472,-73.5812973,1.0,1923.0,residential,103.0,2.0,15.0
45.519251,-73.56563899999998,1.0,1910.0,residential,194.0,2.0,15.0
45.4985092,-73.58123359999998,1.0,1923.0,residential,103.0,2.0,15.0
45.5191589,-73.565489,4.0,1875.0,residential,249.0,2.0,15.0
45.49857120000001,-73.58117,1.0,1923.0,residential,103.0,2.0,15.0
45.5190992,-73.56537039999998,3.0,1875.0,residential,249.0,2.0,15.0
45.49863329999999,-73.5811063,1.0,1923.0,residential,103.0,2.0,15.0
45.4986953,-73.5810427,1.0,1923.0,residential,103.0,2.0,15.0
45.4987573,-73.58097900000001,1.0,1923.0,residential,105.0,2.0,15.0
45.49868060000001,-73.580827,1.0,1923.0,residential,105.0,2.0,15.0
45.4986032,-73.5809065,1.0,1923.0,residential,103.0,2.0,15.0
45.518844,-73.56475390000001,6.0,1900.0,residential,205.0,3.0,22.5
45.5187526,-73.5646501,6.0,1900.0,residential,263.0,3.0,22.5
45.4985448,-73.5810111,1.0,1923.0,residential,103.0,2.0,15.0
45.49847399999999,-73.5810391,1.0,1923.0,residential,103.0,2.0,15.0
45.518786,-73.56447399999998,2.0,1875.0,residential,283.0,2.0,15.0
45.4984223,-73.5810922,2.0,1923.0,residential,103.0,2.0,15.0
45.4983706,-73.5811453,1.0,1923.0,residential,103.0,2.0,15.0
45.5186006,-73.56432079999998,2.0,1885.0,residential,66.0,2.0,15.0
45.498527,-73.581415,1.0,1923.0,residential,137.0,2.0,15.0
45.5183972,-73.56348349999998,15.0,1920.0,residential,208.0,3.0,22.5
45.5183037,-73.5633819,6.0,1986.0,residential,412.0,3.0,22.5
45.5182169,-73.56331390000003,2.0,1900.0,residential,151.0,3.0,22.5
45.51812289999999,-73.5631654,3.0,1875.0,Commercial,264.0,3.0,30.0
45.497515,-73.58276599999998,1.0,1900.0,residential,472.0,2.0,15.0
45.518102,-73.56303199999998,2.0,1880.0,residential,180.0,2.0,15.0
45.4978164,-73.5826611,1.0,1910.0,residential,522.0,2.0,15.0
45.51797910000001,-73.56286750000002,6.0,1875.0,residential,374.0,2.0,15.0
45.5179181,-73.5627148,6.0,1885.0,residential,242.0,3.0,22.5
45.5179051,-73.56268100000001,3.0,1885.0,residential,223.0,3.0,22.5
45.517488,-73.56170290000001,8.0,1885.0,residential,143.0,3.0,22.5
45.4982929,-73.58309799999998,1.0,1900.0,residential,332.0,2.0,15.0
45.5174504,-73.5616548,2.0,1885.0,residential,151.0,3.0,22.5
45.5173993,-73.5615301,4.0,1885.0,residential,151.0,3.0,22.5
45.4982929,-73.58309799999998,1.0,1900.0,residential,332.0,2.0,15.0
45.5173538,-73.56148470000002,3.0,1885.0,residential,151.0,3.0,22.5
45.498251,-73.58300190000001,1.0,1900.0,residential,29.0,1.0,7.5
45.5173775,-73.5613427,3.0,1885.0,residential,151.0,3.0,22.5
45.498251,-73.58300190000001,1.0,1900.0,residential,117.0,1.0,7.5
45.51732,-73.5613214,3.0,1885.0,residential,151.0,3.0,22.5
45.498251,-73.58300190000001,1.0,1900.0,residential,88.0,1.0,7.5
45.51729539999999,-73.56128120000002,3.0,1885.0,Commercial,151.0,3.0,30.0
45.498251,-73.58300190000001,1.0,1900.0,residential,92.0,1.0,7.5
45.51726,-73.561173,2.0,1885.0,residential,151.0,3.0,22.5
45.4981288,-73.58287750000002,1.0,1923.0,residential,119.0,3.0,22.5
