,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
1640,ROOFTOP,"1588 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJq9waU7IbyUwRucJnwyw7lOI,"1588 rue Saint-André  (MTL), Montreal,Canada",45.5172021,-73.5602791,1,H2L 3T6,OK,premise
1641,ROOFTOP,"1596 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJ2SPZrLMbyUwRkhoYetjFMfM,"1596 rue Saint-André  (MTL), Montreal,Canada",45.517254,-73.560435,1,H2L 3T6,OK,street_address
1642,ROOFTOP,"1305 Avenue des Pins, Montréal, QC H3G 1B2, Canada",ChIJy2dwjT4ayUwRixrIBMDwDqE,"1305 avenue des Pins Ouest  (MTL), Montreal,Canada",45.5015243,-73.58484539999999,1,H3G 1B2,OK,premise
1643,ROOFTOP,"1604 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJj3o-rbMbyUwRT1d3mmJd3PA,"1604 rue Saint-André  (MTL), Montreal,Canada",45.5173137,-73.5604688,1,H2L 3T6,OK,premise
1644,ROOFTOP,"1610 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJI5GPrbMbyUwR5e4wcmRebb0,"1610 rue Saint-André  (MTL), Montreal,Canada",45.5174003,-73.5605418,1,H2L 3T6,OK,street_address
1645,ROOFTOP,"1616 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJ8_LcrbMbyUwRJNTAPbXJwG0,"1616 rue Saint-André  (MTL), Montreal,Canada",45.517362,-73.560675,1,H2L 3T6,OK,street_address
1646,ROOFTOP,"1628 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJyV3DsbMbyUwRlZWPNvz0dHQ,"1628 rue Saint-André  (MTL), Montreal,Canada",45.5175061,-73.560761,1,H2L 3T6,OK,street_address
1647,ROOFTOP,"1632 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJ_-PQr7MbyUwRq-h_NN1HIus,"1632 rue Saint-André  (MTL), Montreal,Canada",45.517461,-73.560909,1,H2L 3T6,OK,street_address
1648,ROOFTOP,"1634 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJdWjLsbMbyUwRLk_YCDxyR7Q,"1634 rue Saint-André  (MTL), Montreal,Canada",45.5175318,-73.5608194,1,H2L 3T6,OK,street_address
1649,ROOFTOP,"1636 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJ_VzLsbMbyUwRWn97iGV6QFI,"1636 rue Saint-André  (MTL), Montreal,Canada",45.5175314,-73.5608209,1,H2L 3T6,OK,street_address
1650,ROOFTOP,"1638 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJlaEqsLMbyUwRVfzOXKjD24Y,"1638 rue Saint-André  (MTL), Montreal,Canada",45.51748000000001,-73.560863,1,H2L 3T6,OK,street_address
1651,ROOFTOP,"1640 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJl-1HsLMbyUwRUFsfyxKMr24,"1640 rue Saint-André  (MTL), Montreal,Canada",45.5175582,-73.56086859999999,1,H2L 3T6,OK,street_address
1652,ROOFTOP,"1652 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJ17f0urMbyUwR57HJa8tWHf4,"1652 rue Saint-André  (MTL), Montreal,Canada",45.5176474,-73.561075,1,H2L 3T6,OK,street_address
1653,ROOFTOP,"1658 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJgy_turMbyUwREAcKM1aKsn0,"1658 rue Saint-André  (MTL), Montreal,Canada",45.5176346,-73.5611558,1,H2L 3T6,OK,premise
1654,ROOFTOP,"1664 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJP3aju7MbyUwRc5f42yG1fus,"1664 rue Saint-André  (MTL), Montreal,Canada",45.5177118,-73.561222,1,H2L 3T6,OK,street_address
1655,RANGE_INTERPOLATED,"455 Avenue des Pins, Montréal, QC H2W 1S4, Canada",EjI0NTUgQXZlbnVlIGRlcyBQaW5zLCBNb250csOpYWwsIFFDIEgyVyAxUzQsIENhbmFkYSIbEhkKFAoSCUONgRs3GslMESt-qykza-Z5EMcD,"455 avenue des Pins Ouest  (MTL), Montreal,Canada",45.5099204,-73.5792639,1,H2W 1S4,OK,street_address
1656,ROOFTOP,"1670 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJDcZ3u7MbyUwRRe6XWXZsvcg,"1670 rue Saint-André  (MTL), Montreal,Canada",45.517691,-73.56129899999999,1,H2L 3T6,OK,street_address
1657,ROOFTOP,"1672 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJDcZ3u7MbyUwRjAl1iJZ65k0,"1672 rue Saint-André  (MTL), Montreal,Canada",45.517691,-73.56129899999999,1,H2L 3T6,OK,street_address
1658,ROOFTOP,"1676 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJObt1vLMbyUwRd2yRzMI_UQ4,"1676 rue Saint-André  (MTL), Montreal,Canada",45.5177624,-73.5613273,1,H2L 3T6,OK,street_address
1659,ROOFTOP,"1682 Rue Saint-André, Montréal, QC H2L 3T6, Canada",ChIJde8_vLMbyUwRaSOD7PmR_20,"1682 rue Saint-André  (MTL), Montreal,Canada",45.5177898,-73.5614109,1,H2L 3T6,OK,street_address
1660,ROOFTOP,"1770 Rue Saint-André, Montréal, QC H2L 3T8, Canada",ChIJW9p9krMbyUwRO3V2jzYNbkw,"1770 rue Saint-André  (MTL), Montreal,Canada",45.5181416,-73.5623233,1,H2L 3T8,OK,street_address
1661,ROOFTOP,"1782 Rue Saint-André, Montréal, QC H2L 3T8, Canada",ChIJXSFVjLMbyUwR_T_K-gEevDY,"1782 rue Saint-André  (MTL), Montreal,Canada",45.518173,-73.56254799999999,1,H2L 3T8,OK,street_address
1662,ROOFTOP,"1826 Rue Saint-André, Montréal, QC H2L 3T8, Canada",ChIJt0Uw9bMbyUwR3ywyliN2XXg,"1826 rue Saint-André  (MTL), Montreal,Canada",45.518413,-73.56288099999999,1,H2L 3T8,OK,street_address
1663,ROOFTOP,"1832 Rue Saint-André, Montréal, QC H2L 3T8, Canada",ChIJD_9N9bMbyUwRZJH0uG5DCwQ,"1832 rue Saint-André  (MTL), Montreal,Canada",45.518414,-73.56297599999999,1,H2L 3T8,OK,street_address
1664,ROOFTOP,"1836 Rue Saint-André, Montréal, QC H2L 3T8, Canada",ChIJmSuiCrQbyUwRY9CezMJm4kw,"1836 rue Saint-André  (MTL), Montreal,Canada",45.5184697,-73.5630235,1,H2L 3T8,OK,street_address
1665,ROOFTOP,"1860 Rue Saint-André, Montréal, QC H2L 3T8, Canada",ChIJn812C7QbyUwR8HR_nKvVqGU,"1860 rue Saint-André  (MTL), Montreal,Canada",45.5185742,-73.5632842,1,H2L 3T8,OK,street_address
1666,ROOFTOP,"1870 Rue Saint-André, Montréal, QC H2L 3T8, Canada",ChIJLQpxDLQbyUwRwI9Iufiml6o,"1870 rue Saint-André  (MTL), Montreal,Canada",45.5186524,-73.5633455,1,H2L 3T8,OK,street_address
1667,ROOFTOP,"2002 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJe8E3EbQbyUwRxsTFwH1OWJ4,"2002 rue Saint-André  (MTL), Montreal,Canada",45.51892,-73.5639422,1,H2L 3V1,OK,street_address
1668,ROOFTOP,"2010 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJM4vdFrQbyUwRGzk3Ec24_pI,"2010 rue Saint-André  (MTL), Montreal,Canada",45.5189847,-73.5640526,1,H2L 3V1,OK,street_address
1669,ROOFTOP,"1374 Avenue des Pins, Montréal, QC H3G 1A8, Canada",ChIJtb1gXz4ayUwRGL0qL5zhFPg,"1374 avenue des Pins Ouest  (MTL), Montreal,Canada",45.5010163,-73.58470439999999,1,H3G 1A8,OK,street_address
1670,ROOFTOP,"2040 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJ46B7PbQbyUwRvO1rKIc7kEg,"2040 rue Saint-André  (MTL), Montreal,Canada",45.5190793,-73.5643458,1,H2L 3V1,OK,street_address
1671,ROOFTOP,"2052 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJr-wePbQbyUwRpHP-_NzYLBM,"2052 rue Saint-André  (MTL), Montreal,Canada",45.51910590000001,-73.5645231,1,H2L 3V1,OK,premise
1672,ROOFTOP,"1400 Avenue des Pins, Montréal, QC H3G 1B1, Canada",ChIJ9RHpXT4ayUwRsFEdhuBqCHQ,"1400 avenue des Pins Ouest  (MTL), Montreal,Canada",45.5005508,-73.5850341,1,H3G 1B1,OK,street_address
1673,ROOFTOP,"2056 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJG-TBPLQbyUwRBiEhYupze8E,"2056 rue Saint-André  (MTL), Montreal,Canada",45.5191598,-73.5645574,1,H2L 3V1,OK,street_address
1674,ROOFTOP,"1418 Avenue des Pins, Montréal, QC H3G 1A8, Canada",ChIJMQO2XD4ayUwRMgAEln_fAOE,"1418 avenue des Pins Ouest  (MTL), Montreal,Canada",45.5003792,-73.584982,1,H3G 1A8,OK,premise
1675,ROOFTOP,"2060 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJyYamPLQbyUwRtSGWP-uXreM,"2060 rue Saint-André  (MTL), Montreal,Canada",45.5191977,-73.5646368,1,H2L 3V1,OK,street_address
1676,ROOFTOP,"2064 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJF5dXO7QbyUwRFxGtoGdaEgU,"2064 rue Saint-André  (MTL), Montreal,Canada",45.5192005,-73.5647161,1,H2L 3V1,OK,premise
1677,ROOFTOP,"1420 Avenue des Pins, Montréal, QC H3G 1A8, Canada",ChIJlfSqXD4ayUwRni9_mfprvGU,"1420 avenue des Pins Ouest  (MTL), Montreal,Canada",45.5002819,-73.5850916,1,H3G 1A8,OK,premise
1678,ROOFTOP,"2068 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJZzVKO7QbyUwRShPruS5gtjU,"2068 rue Saint-André  (MTL), Montreal,Canada",45.5192286,-73.56477799999999,1,H2L 3V1,OK,premise
1679,ROOFTOP,"1420 Avenue des Pins, Montréal, QC H3G 1A8, Canada",ChIJlfSqXD4ayUwRni9_mfprvGU,"1420 avenue des Pins Ouest  (MTL), Montreal,Canada",45.5002819,-73.5850916,1,H3G 1A8,OK,premise
1680,ROOFTOP,"2072 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJaY7VJLQbyUwR_g-pC13J7PQ,"2072 rue Saint-André  (MTL), Montreal,Canada",45.5192671,-73.5648469,1,H2L 3V1,OK,premise
1681,ROOFTOP,"1420 Avenue des Pins, Montréal, QC H3G 1A8, Canada",ChIJlfSqXD4ayUwRni9_mfprvGU,"1420 avenue des Pins Ouest  (MTL), Montreal,Canada",45.5002819,-73.5850916,1,H3G 1A8,OK,premise
1682,ROOFTOP,"2076 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJRQrLOrQbyUwRfGdTMOyitck,"2076 rue Saint-André  (MTL), Montreal,Canada",45.519277,-73.56491,1,H2L 3V1,OK,street_address
1683,ROOFTOP,"1420 Avenue des Pins, Montréal, QC H3G 1A8, Canada",ChIJlfSqXD4ayUwRni9_mfprvGU,"1420 avenue des Pins Ouest  (MTL), Montreal,Canada",45.5002819,-73.5850916,1,H3G 1A8,OK,premise
1684,ROOFTOP,"1420 Avenue des Pins, Montréal, QC H3G 1A8, Canada",ChIJlfSqXD4ayUwRni9_mfprvGU,"1420 avenue des Pins Ouest  (MTL), Montreal,Canada",45.5002819,-73.5850916,1,H3G 1A8,OK,premise
1685,ROOFTOP,"2080 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJiRNoJbQbyUwR5ElSAC-fj9Q,"2080 rue Saint-André  (MTL), Montreal,Canada",45.5193427,-73.564939,1,H2L 3V1,OK,street_address
1686,ROOFTOP,"2084 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJt0yLL7QbyUwR7A0iAeEo_wg,"2084 rue Saint-André  (MTL), Montreal,Canada",45.5193747,-73.5649973,1,H2L 3V1,OK,street_address
1687,ROOFTOP,"2088 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJMc_CL7QbyUwRdUXNmlzXsIQ,"2088 rue Saint-André  (MTL), Montreal,Canada",45.519354,-73.565101,1,H2L 3V1,OK,street_address
1688,ROOFTOP,"1500 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJzw9RiBUayUwRzXHtyId-BDI,"1500 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4985886,-73.58567630000002,1,H3G 1B4,OK,premise
1689,ROOFTOP,"2092 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJvyiyL7QbyUwRiOd4joUra5o,"2092 rue Saint-André  (MTL), Montreal,Canada",45.51942469999999,-73.5651307,1,H2L 3V1,OK,street_address
1690,ROOFTOP,"1512 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJ88FHiRUayUwRjHjekZW_Kkc,"1512 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4985358,-73.5859593,1,H3G 1B4,OK,street_address
1691,ROOFTOP,"2096 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJcb5HLrQbyUwRvLE-zxvyC4Q,"2096 rue Saint-André  (MTL), Montreal,Canada",45.519413,-73.565223,1,H2L 3V1,OK,street_address
1692,ROOFTOP,"1516 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJuU_bjhUayUwREW4UWEonZaA,"1516 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4984396,-73.5859541,1,H3G 1B4,OK,street_address
1693,ROOFTOP,"2100 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJl-5uLrQbyUwRwi-S2HmPnWg,"2100 rue Saint-André  (MTL), Montreal,Canada",45.519442,-73.565285,1,H2L 3V1,OK,street_address
1694,ROOFTOP,"1520 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJ82aOjhUayUwRN04dOFbKp7c,"1520 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4983894,-73.5860702,1,H3G 1B4,OK,street_address
1695,ROOFTOP,"2104 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJ-cbXLbQbyUwRQpqHttNZtz0,"2104 rue Saint-André  (MTL), Montreal,Canada",45.51947,-73.565344,1,H2L 3V1,OK,street_address
1696,ROOFTOP,"1524 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJcyNljhUayUwR03munKGqtUA,"1524 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4983362,-73.58611710000001,1,H3G 1B4,OK,street_address
1697,ROOFTOP,"2108 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJs3TLLbQbyUwR_usR-r9JjiM,"2108 rue Saint-André  (MTL), Montreal,Canada",45.5194986,-73.5653911,1,H2L 3V1,OK,premise
1698,ROOFTOP,"1528 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJ7-QOjhUayUwRwpDWKOKNHe0,"1528 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4982728,-73.58617660000002,1,H3G 1B4,OK,street_address
1699,ROOFTOP,"1532 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJUTMCkhUayUwR51AICeF5YAE,"1532 avenue des Pins Ouest  (MTL), Montreal,Canada",45.49821379999999,-73.5862597,1,H3G 1B4,OK,street_address
1700,ROOFTOP,"2114 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJ3QJTLLQbyUwRn6JsW_Y697s,"2114 rue Saint-André  (MTL), Montreal,Canada",45.519528,-73.565475,1,H2L 3V1,OK,street_address
1701,ROOFTOP,"1534 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJcbUekhUayUwRjbGNNFz_LoA,"1534 avenue des Pins Ouest  (MTL), Montreal,Canada",45.49817970000001,-73.5862923,1,H3G 1B4,OK,street_address
1702,RANGE_INTERPOLATED,"2110 Rue Saint-André, Montréal, QC H2L 3V1, Canada",EjQyMTEwIFJ1ZSBTYWludC1BbmRyw6ksIE1vbnRyw6lhbCwgUUMgSDJMIDNWMSwgQ2FuYWRhIhsSGQoUChIJdcKhJLQbyUwRaQfcM48WahEQvhA,"2110 rue Saint-André  (MTL), Montreal,Canada",45.51952439999999,-73.56540439999999,1,H2L 3V1,OK,street_address
1703,ROOFTOP,"2112 Rue Saint-André, Montréal, QC H2L 3V1, Canada",ChIJ6xheLLQbyUwRb9Rdwgt8WYQ,"2112 rue Saint-André  (MTL), Montreal,Canada",45.51959189999999,-73.5654557,1,H2L 3V1,OK,street_address
1704,ROOFTOP,"1554 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJh-4IlhUayUwRIp3KWahu6bI,"1554 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4977142,-73.586524,1,H3G 1B4,OK,street_address
1705,ROOFTOP,"1558 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJ_xkJvhUayUwRrJ9_AUaO6es,"1558 avenue des Pins Ouest  (MTL), Montreal,Canada",45.49763309999999,-73.586607,1,H3G 1B4,OK,street_address
1706,ROOFTOP,"1562 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJreF7vhUayUwR_9tiJxxjEBg,"1562 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4975619,-73.5866578,1,H3G 1B4,OK,street_address
1707,ROOFTOP,"2115 Rue Saint-André, Montréal, QC H2L 3V2, Canada",ChIJi-PaK7QbyUwRfqpZwKwTYqU,"2115 rue Saint-André  (MTL), Montreal,Canada",45.5197399,-73.5652229,1,H2L 3V2,OK,street_address
1708,ROOFTOP,"1566 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJc-2RvhUayUwRIEmmksj9ruY,"1566 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4975086,-73.5867372,1,H3G 1B4,OK,street_address
1709,ROOFTOP,"2079 Rue Saint-André, Montréal, QC H2L 3V2, Canada",ChIJjTr9JbQbyUwRF3XGwZ4Anm8,"2079 rue Saint-André  (MTL), Montreal,Canada",45.5195677,-73.5648131,1,H2L 3V2,OK,street_address
1710,ROOFTOP,"1582 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJrTWauRUayUwRy2vW9nP4iY8,"1582 avenue des Pins Ouest  (MTL), Montreal,Canada",45.497242,-73.5868921,1,H3G 1B4,OK,street_address
1711,RANGE_INTERPOLATED,"1590 Avenue des Pins, Montréal, QC H3G 1B4, Canada",EjMxNTkwIEF2ZW51ZSBkZXMgUGlucywgTW9udHLDqWFsLCBRQyBIM0cgMUI0LCBDYW5hZGEiGxIZChQKEgkpdoy4FRrJTBE47pVtXr1PchC2DA,"1590 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4971209,-73.5869859,1,H3G 1B4,OK,street_address
1712,ROOFTOP,"1596 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJ-5ugtxUayUwRrB6EqnmagUI,"1596 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4970669,-73.5871336,1,H3G 1B4,OK,street_address
1713,ROOFTOP,"2051 Rue Saint-André, Montréal, QC H2L 3V2, Canada",ChIJg7-DI7QbyUwRcPCj621Zy8o,"2051 rue Saint-André  (MTL), Montreal,Canada",45.5193925,-73.5645134,1,H2L 3V2,OK,street_address
1714,ROOFTOP,"1600 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJS4XMthUayUwRTT9cVxHkFe0,"1600 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4969322,-73.5870571,1,H3G 1B4,OK,premise
1715,ROOFTOP,"2045 Rue Saint-André, Montréal, QC H2L 3V2, Canada",ChIJC_qmI7QbyUwRdAddY2XqMjE,"2045 rue Saint-André  (MTL), Montreal,Canada",45.519376,-73.564414,1,H2L 3V2,OK,street_address
1716,ROOFTOP,"1604 Avenue des Pins, Montréal, QC H3G 1B4, Canada",ChIJU9atthUayUwRCIo-Et-Bge4,"1604 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4968728,-73.58711699999999,1,H3G 1B4,OK,premise
1717,ROOFTOP,"2035 Rue Saint-André, Montréal, QC H2L 3V2, Canada",ChIJtaP2IrQbyUwRFvR44nqvJsI,"2035 rue Saint-André  (MTL), Montreal,Canada",45.519332,-73.564296,1,H2L 3V2,OK,street_address
1718,RANGE_INTERPOLATED,"1610 Avenue des Pins, Montréal, QC H3G 1B4, Canada",EjMxNjEwIEF2ZW51ZSBkZXMgUGlucywgTW9udHLDqWFsLCBRQyBIM0cgMUI0LCBDYW5hZGEiGxIZChQKEgmt_XbKFRrJTBHyd52FckEv0xDKDA,"1610 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4968608,-73.5872253,1,H3G 1B4,OK,street_address
1719,RANGE_INTERPOLATED,"1620 Avenue des Pins, Montréal, QC H3G 1B4, Canada",EjMxNjIwIEF2ZW51ZSBkZXMgUGlucywgTW9udHLDqWFsLCBRQyBIM0cgMUI0LCBDYW5hZGEiGxIZChQKEgmt_XbKFRrJTBHyd52FckEv0xDUDA,"1620 avenue des Pins Ouest  (MTL), Montreal,Canada",45.4967376,-73.5873225,1,H3G 1B4,OK,street_address
1720,ROOFTOP,"1865 Rue Saint-André, Montréal, QC H2L 3T9, Canada",ChIJYbUvCbQbyUwRQvhQ-UFOMGM,"1865 rue Saint-André  (MTL), Montreal,Canada",45.5188429,-73.563155,1,H2L 3T9,OK,street_address
1721,ROOFTOP,"1861 Rue Saint-André, Montréal, QC H2L 3T9, Canada",ChIJzwhACbQbyUwR6YutuDI_IBc,"1861 rue Saint-André  (MTL), Montreal,Canada",45.5187945,-73.5631224,1,H2L 3T9,OK,street_address
1722,ROOFTOP,"1855 Rue Saint-André, Montréal, QC H2L 3T9, Canada",ChIJedBvCbQbyUwRQYIclRhB7nc,"1855 rue Saint-André  (MTL), Montreal,Canada",45.51876,-73.56308920000001,1,H2L 3T9,OK,street_address
1723,ROOFTOP,"1849 Rue Saint-André, Montréal, QC H2L 3T9, Canada",ChIJXxyFCbQbyUwRboThzcDGUf4,"1849 rue Saint-André  (MTL), Montreal,Canada",45.5187345,-73.56300879999999,1,H2L 3T9,OK,street_address
1724,ROOFTOP,"1841 Rue Saint-André, Montréal, QC H2L 3T9, Canada",ChIJTX4CCrQbyUwRm_37CQoxYpY,"1841 rue Saint-André  (MTL), Montreal,Canada",45.5186874,-73.5629063,1,H2L 3T9,OK,street_address
1725,ROOFTOP,"1823 Rue Saint-André, Montréal, QC H2L 3T9, Canada",ChIJwfHf9bMbyUwRq5GfIsFYJyo,"1823 rue Saint-André  (MTL), Montreal,Canada",45.518666,-73.562771,1,H2L 3T9,OK,street_address
1726,ROOFTOP,"1819 Rue Saint-André, Montréal, QC H2L 3T9, Canada",ChIJ4SbL9bMbyUwR18lG4a-vQ9A,"1819 rue Saint-André  (MTL), Montreal,Canada",45.5185946,-73.5627173,1,H2L 3T9,OK,street_address
1727,ROOFTOP,"1242 Redpath Crescent, Montreal, QC H3G 2K1, Canada",ChIJsYkXSzkayUwRMttdhWumWBY,"1242 rue Redpath-Crescent  (MTL), Montreal,Canada",45.5035281,-73.5838215,1,H3G 2K1,OK,premise
1728,ROOFTOP,"1260 Redpath Crescent, Montreal, QC H3G 2K1, Canada",ChIJ328RtD4ayUwRog7Hs0a_8Mg,"1260 rue Redpath-Crescent  (MTL), Montreal,Canada",45.5031039,-73.58415,1,H3G 2K1,OK,premise
1729,ROOFTOP,"1266 Redpath Crescent, Montreal, QC H3G 2K1, Canada",ChIJBVYktz4ayUwRQ4CH5ZMaTXI,"1266 rue Redpath-Crescent  (MTL), Montreal,Canada",45.5028952,-73.58427300000001,1,H3G 2K1,OK,premise
1730,ROOFTOP,"1410 Redpath Crescent, Montreal, QC H3G 1A2, Canada",ChIJ5T8tkT4ayUwR6pmVPN8ACDg,"1410 rue Redpath-Crescent  (MTL), Montreal,Canada",45.5019011,-73.5850943,1,H3G 1A2,OK,premise
1731,ROOFTOP,"1414 Redpath Crescent, Montreal, QC H3G 1A2, Canada",ChIJixXekT4ayUwRzVU8i8YDcEU,"1414 rue Redpath-Crescent  (MTL), Montreal,Canada",45.501713,-73.585132,1,H3G 1A2,OK,street_address
1732,ROOFTOP,"1430 Redpath Crescent, Montreal, QC H3G 1A2, Canada",ChIJuwoajz4ayUwR5ALJ89VgyTs,"1430 rue Redpath-Crescent  (MTL), Montreal,Canada",45.5015327,-73.585416,1,H3G 1A2,OK,premise
1733,ROOFTOP,"1440 Redpath Crescent, Montreal, QC H3G 1A1, Canada",ChIJv1cyhj4ayUwRGqtAfn_AqVE,"1440 rue Redpath-Crescent  (MTL), Montreal,Canada",45.5013418,-73.5857219,1,H3G 1A1,OK,street_address
1734,ROOFTOP,"1444 Redpath Crescent, Montreal, QC H3G 1A2, Canada",ChIJkXW6Yj4ayUwRXeK_g3TwI5E,"1444 rue Redpath-Crescent  (MTL), Montreal,Canada",45.501131,-73.585731,1,H3G 1A2,OK,street_address
1735,ROOFTOP,"1389 Redpath Crescent, Montreal, QC H3G 1A1, Canada",ChIJo_4Kfj4ayUwRUzVXNPexy24,"1389 rue Redpath-Crescent  (MTL), Montreal,Canada",45.50104,-73.5861772,1,H3G 1A1,OK,premise
1736,ROOFTOP,"1369 Redpath Crescent, Montreal, QC H3G 1A1, Canada",ChIJJdZ_1T0ayUwRg2djv8BJzgI,"1369 rue Redpath-Crescent  (MTL), Montreal,Canada",45.5010481,-73.58661719999999,1,H3G 1A1,OK,premise
1737,ROOFTOP,"1345 Redpath Crescent, Montreal, QC H3G 1A1, Canada",ChIJNQC41D0ayUwRYcDVS5LjpRY,"1345 rue Redpath-Crescent  (MTL), Montreal,Canada",45.50161929999999,-73.5866978,1,H3G 1A1,OK,street_address
1738,ROOFTOP,"1335 Redpath Crescent, Montreal, QC H3G 1A1, Canada",ChIJ1dvZLjwayUwROAl1Uc--Hog,"1335 rue Redpath-Crescent  (MTL), Montreal,Canada",45.5017686,-73.5867176,1,H3G 1A1,OK,street_address
1739,ROOFTOP,"1333 Redpath Crescent, Montreal, QC H3G 1A1, Canada",ChIJ1QpbLzwayUwRE834hDGpoAU,"1333 rue Redpath-Crescent  (MTL), Montreal,Canada",45.501895,-73.58666099999999,1,H3G 1A1,OK,street_address
1740,ROOFTOP,"1329 Redpath Crescent, Montreal, QC H3G 1A1, Canada",ChIJVyvSJTwayUwRDApQWVM2WU4,"1329 rue Redpath-Crescent  (MTL), Montreal,Canada",45.50204,-73.58654299999999,1,H3G 1A1,OK,street_address
1741,ROOFTOP,"1323 Redpath Crescent, Montreal, QC H3G 1A1, Canada",ChIJbTa8IDwayUwRy4NY8YTJefc,"1323 rue Redpath-Crescent  (MTL), Montreal,Canada",45.5020946,-73.5862707,1,H3G 1A1,OK,street_address
1742,ROOFTOP,"1321 Redpath Crescent, Montreal, QC H3G 1A1, Canada",ChIJF2A5ITwayUwRWy1Ylk5xwmU,"1321 rue Redpath-Crescent  (MTL), Montreal,Canada",45.50222,-73.58626699999999,1,H3G 1A1,OK,street_address
1743,ROOFTOP,"1319 Redpath Crescent, Montreal, QC H3G 1A1, Canada",ChIJzQ69IDwayUwRGPsupJgkE0I,"1319 rue Redpath-Crescent  (MTL), Montreal,Canada",45.5022004,-73.5861479,1,H3G 1A1,OK,street_address
1744,ROOFTOP,"1317 Redpath Crescent, Montreal, QC H3G 1A1, Canada",ChIJwe68IDwayUwRXucltyrGqqc,"1317 rue Redpath-Crescent  (MTL), Montreal,Canada",45.502286,-73.5859953,1,H3G 1A1,OK,street_address
